datetime,hour,day,month,weekday,prod_solaire_MWh,prod_eolienne_MWh
2021-04-09 05:00:00,5,9,4,Friday,1.0,4004.0
2021-08-03 22:00:00,22,3,8,Tuesday,3.0,591.0
2023-09-09 04:00:00,4,9,9,Saturday,2.0,1933.0
2021-04-09 06:00:00,6,9,4,Friday,1.0,3922.0
2021-08-04 06:00:00,6,4,8,Wednesday,4.0,839.0
2023-09-09 11:00:00,11,9,9,Saturday,5977.0,608.0
2021-04-09 22:00:00,22,9,4,Friday,2.0,5416.0
2021-08-04 21:00:00,21,4,8,Wednesday,4.0,1758.0
2023-09-09 15:00:00,15,9,9,Saturday,6374.0,876.0
2021-04-10 02:00:00,2,10,4,Saturday,1.0,3984.0
2021-08-05 08:00:00,8,5,8,Thursday,700.0,1504.0
2023-09-09 23:00:00,23,9,9,Saturday,1.0,3251.0
2021-04-10 07:00:00,7,10,4,Saturday,17.0,4222.0
2021-08-05 15:00:00,15,5,8,Thursday,3560.0,5719.0
2023-09-10 00:00:00,0,10,9,Sunday,1.0,3264.0
2021-04-10 12:00:00,12,10,4,Saturday,1881.0,4921.0
2021-08-05 17:00:00,17,5,8,Thursday,2520.0,6737.0
2023-09-10 03:00:00,3,10,9,Sunday,1.0,3417.0
2021-04-11 04:00:00,4,11,4,Sunday,1.0,4825.0
2021-08-05 22:00:00,22,5,8,Thursday,2.0,7481.0
2023-09-10 04:00:00,4,10,9,Sunday,1.0,2936.0
2021-04-11 14:00:00,14,11,4,Sunday,1801.0,5757.0
2021-08-06 15:00:00,15,6,8,Friday,2651.0,7070.0
2023-09-10 06:00:00,6,10,9,Sunday,4.0,2744.0
2021-04-12 11:00:00,11,12,4,Monday,3447.0,1949.0
2021-08-06 19:00:00,19,6,8,Friday,785.0,4596.0
2023-09-10 11:00:00,11,10,9,Sunday,5705.0,1454.0
2021-04-12 13:00:00,13,12,4,Monday,3680.0,2714.0
2021-08-06 20:00:00,20,6,8,Friday,177.0,3330.0
2023-09-11 00:00:00,0,11,9,Monday,1.0,2615.0
2021-04-13 05:00:00,5,13,4,Tuesday,2.0,2659.0
2021-08-06 23:00:00,23,6,8,Friday,3.0,2707.0
2023-09-11 06:00:00,6,11,9,Monday,4.0,1327.0
2021-04-13 10:00:00,10,13,4,Tuesday,3245.0,2412.0
2021-08-07 08:00:00,8,7,8,Saturday,525.0,3461.0
2023-09-11 09:00:00,9,11,9,Monday,2207.0,1165.0
2021-04-13 16:00:00,16,13,4,Tuesday,3675.0,2419.0
2021-08-08 05:00:00,5,8,8,Sunday,2.0,4919.0
2023-09-11 10:00:00,10,11,9,Monday,3543.0,916.0
2021-04-13 20:00:00,20,13,4,Tuesday,56.0,2868.0
2021-08-08 06:00:00,6,8,8,Sunday,6.0,4720.0
2023-09-11 11:00:00,11,11,9,Monday,4538.0,946.0
2021-04-14 04:00:00,4,14,4,Wednesday,1.0,3423.0
2021-08-08 18:00:00,18,8,8,Sunday,1545.0,4800.0
2023-09-11 21:00:00,21,11,9,Monday,1.0,1938.0
2021-04-14 07:00:00,7,14,4,Wednesday,98.0,3384.0
2021-08-08 21:00:00,21,8,8,Sunday,5.0,3087.0
2023-09-12 00:00:00,0,12,9,Tuesday,1.0,1950.0
2021-04-14 09:00:00,9,14,4,Wednesday,2132.0,1748.0
2021-08-09 01:00:00,1,9,8,Monday,2.0,2864.0
2023-09-12 12:00:00,12,12,9,Tuesday,3821.0,550.0
2021-04-14 12:00:00,12,14,4,Wednesday,4275.0,4316.0
2021-08-09 04:00:00,4,9,8,Monday,2.0,2797.0
2023-09-12 20:00:00,20,12,9,Tuesday,8.0,981.0
2021-04-14 14:00:00,14,14,4,Wednesday,4266.0,4818.0
2021-08-09 06:00:00,6,9,8,Monday,6.0,2870.0
2023-09-13 04:00:00,4,13,9,Wednesday,1.0,1268.0
2021-04-14 16:00:00,16,14,4,Wednesday,3574.0,5451.0
2021-08-09 07:00:00,7,9,8,Monday,179.0,2968.0
2023-09-13 05:00:00,5,13,9,Wednesday,2.0,1183.0
2021-04-14 18:00:00,18,14,4,Wednesday,1724.0,5480.0
2021-08-09 11:00:00,11,9,8,Monday,3423.0,3776.0
2023-09-13 06:00:00,6,13,9,Wednesday,2.0,1105.0
2021-04-14 21:00:00,21,14,4,Wednesday,3.0,4964.0
2021-08-09 17:00:00,17,9,8,Monday,3145.0,4006.0
2023-09-13 19:00:00,19,13,9,Wednesday,388.0,1194.0
2021-04-15 06:00:00,6,15,4,Thursday,1.0,4630.0
2021-08-10 01:00:00,1,10,8,Tuesday,3.0,1062.0
2023-09-14 01:00:00,1,14,9,Thursday,1.0,1087.0
2021-04-15 13:00:00,13,15,4,Thursday,4344.0,4376.0
2021-08-10 02:00:00,2,10,8,Tuesday,2.0,1019.0
2023-09-14 05:00:00,5,14,9,Thursday,2.0,714.0
2021-04-15 19:00:00,19,15,4,Thursday,589.0,4915.0
2021-08-10 10:00:00,10,10,8,Tuesday,3275.0,638.0
2023-09-14 08:00:00,8,14,9,Thursday,799.0,714.0
2021-04-16 01:00:00,1,16,4,Friday,1.0,5804.0
2021-08-10 12:00:00,12,10,8,Tuesday,4472.0,997.0
2023-09-14 12:00:00,12,14,9,Thursday,6261.0,241.0
2021-04-16 04:00:00,4,16,4,Friday,1.0,5186.0
2021-08-10 13:00:00,13,10,8,Tuesday,4738.0,1060.0
2023-09-14 13:00:00,13,14,9,Thursday,6352.0,228.0
2021-04-16 17:00:00,17,16,4,Friday,2133.0,6351.0
2021-08-10 18:00:00,18,10,8,Tuesday,1971.0,801.0
2023-09-14 19:00:00,19,14,9,Thursday,377.0,505.0
2021-04-16 19:00:00,19,16,4,Friday,458.0,5128.0
2021-08-11 11:00:00,11,11,8,Wednesday,4171.0,233.0
2023-09-14 20:00:00,20,14,9,Thursday,5.0,959.0
2021-04-16 20:00:00,20,16,4,Friday,49.0,4244.0
2021-08-11 12:00:00,12,11,8,Wednesday,4658.0,385.0
2023-09-14 21:00:00,21,14,9,Thursday,1.0,1844.0
2021-04-17 00:00:00,0,17,4,Saturday,1.0,4221.0
2021-08-11 16:00:00,16,11,8,Wednesday,4076.0,214.0
2023-09-14 22:00:00,22,14,9,Thursday,1.0,2517.0
2021-04-17 01:00:00,1,17,4,Saturday,1.0,4222.0
2021-08-12 02:00:00,2,12,8,Thursday,2.0,755.0
2023-09-15 08:00:00,8,15,9,Friday,882.0,3383.0
2021-04-17 02:00:00,2,17,4,Saturday,1.0,4408.0
2021-08-12 03:00:00,3,12,8,Thursday,2.0,650.0
2023-09-15 19:00:00,19,15,9,Friday,182.0,2496.0
2021-04-17 05:00:00,5,17,4,Saturday,1.0,4846.0
2021-08-12 13:00:00,13,12,8,Thursday,3950.0,92.0
2023-09-15 20:00:00,20,15,9,Friday,2.0,3139.0
2021-04-17 09:00:00,9,17,4,Saturday,1447.0,3038.0
2021-08-12 15:00:00,15,12,8,Thursday,3909.0,357.0
2023-09-15 21:00:00,21,15,9,Friday,1.0,4153.0
2021-04-17 10:00:00,10,17,4,Saturday,2469.0,3358.0
2021-08-12 18:00:00,18,12,8,Thursday,1527.0,749.0
2023-09-15 22:00:00,22,15,9,Friday,1.0,4755.0
2021-04-17 17:00:00,17,17,4,Saturday,1682.0,5733.0
2021-08-12 19:00:00,19,12,8,Thursday,681.0,897.0
2023-09-16 05:00:00,5,16,9,Saturday,2.0,2878.0
2021-04-18 04:00:00,4,18,4,Sunday,1.0,3521.0
2021-08-13 00:00:00,0,13,8,Friday,2.0,1510.0
2023-09-16 13:00:00,13,16,9,Saturday,4635.0,3998.0
2021-04-18 06:00:00,6,18,4,Sunday,1.0,2762.0
2021-08-13 01:00:00,1,13,8,Friday,2.0,1344.0
2023-09-16 19:00:00,19,16,9,Saturday,198.0,1768.0
2021-04-18 17:00:00,17,18,4,Sunday,2220.0,1746.0
2021-08-13 09:00:00,9,13,8,Friday,1622.0,477.0
2023-09-16 20:00:00,20,16,9,Saturday,2.0,1855.0
2021-04-18 22:00:00,22,18,4,Sunday,1.0,2104.0
2021-08-13 14:00:00,14,13,8,Friday,4511.0,1040.0
2023-09-16 23:00:00,23,16,9,Saturday,1.0,2384.0
2021-04-19 09:00:00,9,19,4,Monday,2123.0,457.0
2021-08-13 21:00:00,21,13,8,Friday,4.0,969.0
2023-09-17 07:00:00,7,17,9,Sunday,37.0,2991.0
2021-04-19 10:00:00,10,19,4,Monday,3271.0,297.0
2021-08-14 06:00:00,6,14,8,Saturday,4.0,1336.0
2023-09-17 13:00:00,13,17,9,Sunday,4555.0,2736.0
2021-04-19 13:00:00,13,19,4,Monday,4232.0,461.0
2021-08-14 11:00:00,11,14,8,Saturday,4107.0,317.0
2023-09-17 19:00:00,19,17,9,Sunday,131.0,3320.0
2021-04-19 15:00:00,15,19,4,Monday,3882.0,540.0
2021-08-14 16:00:00,16,14,8,Saturday,3999.0,174.0
2023-09-17 23:00:00,23,17,9,Sunday,1.0,6033.0
2021-04-19 17:00:00,17,19,4,Monday,2644.0,518.0
2021-08-15 02:00:00,2,15,8,Sunday,2.0,993.0
2023-09-18 04:00:00,4,18,9,Monday,2.0,6337.0
2021-04-19 22:00:00,22,19,4,Monday,2.0,876.0
2021-08-15 03:00:00,3,15,8,Sunday,2.0,834.0
2023-09-18 11:00:00,11,18,9,Monday,4054.0,7172.0
2021-04-20 01:00:00,1,20,4,Tuesday,2.0,841.0
2021-08-15 06:00:00,6,15,8,Sunday,4.0,990.0
2023-09-18 15:00:00,15,18,9,Monday,4170.0,10599.0
2021-04-20 03:00:00,3,20,4,Tuesday,0.0,719.0
2021-08-15 18:00:00,18,15,8,Sunday,1290.0,6551.0
2023-09-18 17:00:00,17,18,9,Monday,2576.0,10727.0
2021-04-20 05:00:00,5,20,4,Tuesday,0.0,628.0
2021-08-16 01:00:00,1,16,8,Monday,2.0,4503.0
2023-09-18 23:00:00,23,18,9,Monday,1.0,7006.0
2021-04-20 06:00:00,6,20,4,Tuesday,2.0,565.0
2021-08-16 02:00:00,2,16,8,Monday,2.0,3956.0
2023-09-19 04:00:00,4,19,9,Tuesday,1.0,3730.0
2021-04-20 17:00:00,17,20,4,Tuesday,1918.0,541.0
2021-08-16 03:00:00,3,16,8,Monday,2.0,3382.0
2023-09-19 06:00:00,6,19,9,Tuesday,4.0,5189.0
2021-04-20 23:00:00,23,20,4,Tuesday,1.0,1957.0
2021-08-16 06:00:00,6,16,8,Monday,3.0,4635.0
2023-09-19 08:00:00,8,19,9,Tuesday,683.0,5975.0
2021-04-21 01:00:00,1,21,4,Wednesday,1.0,1777.0
2021-08-16 07:00:00,7,16,8,Monday,117.0,4763.0
2023-09-19 11:00:00,11,19,9,Tuesday,5193.0,7752.0
2021-04-21 05:00:00,5,21,4,Wednesday,1.0,1051.0
2021-08-16 10:00:00,10,16,8,Monday,2359.0,6143.0
2023-09-19 18:00:00,18,19,9,Tuesday,1520.0,7080.0
2021-04-21 20:00:00,20,21,4,Wednesday,72.0,4921.0
2021-08-16 13:00:00,13,16,8,Monday,3515.0,6902.0
2023-09-19 21:00:00,21,19,9,Tuesday,1.0,6173.0
2021-04-21 21:00:00,21,21,4,Wednesday,1.0,5794.0
2021-08-16 17:00:00,17,16,8,Monday,2235.0,7291.0
2023-09-19 22:00:00,22,19,9,Tuesday,1.0,6559.0
2021-04-22 12:00:00,12,22,4,Thursday,4464.0,3669.0
2021-08-16 18:00:00,18,16,8,Monday,1461.0,6421.0
2023-09-20 02:00:00,2,20,9,Wednesday,1.0,6408.0
2021-04-22 21:00:00,21,22,4,Thursday,2.0,6164.0
2021-08-17 00:00:00,0,17,8,Tuesday,3.0,2564.0
2023-09-20 07:00:00,7,20,9,Wednesday,27.0,7583.0
2021-04-23 06:00:00,6,23,4,Friday,3.0,5306.0
2021-08-17 02:00:00,2,17,8,Tuesday,2.0,2138.0
2023-09-20 22:00:00,22,20,9,Wednesday,1.0,10969.0
2021-04-23 07:00:00,7,23,4,Friday,175.0,5039.0
2021-08-17 04:00:00,4,17,8,Tuesday,2.0,1859.0
2023-09-21 05:00:00,5,21,9,Thursday,1.0,7541.0
2021-04-23 11:00:00,11,23,4,Friday,4286.0,2443.0
2021-08-17 10:00:00,10,17,8,Tuesday,2769.0,1668.0
2023-09-21 13:00:00,13,21,9,Thursday,2185.0,4293.0
2021-04-23 17:00:00,17,23,4,Friday,3099.0,4735.0
2021-08-17 12:00:00,12,17,8,Tuesday,3500.0,3204.0
2023-09-21 19:00:00,19,21,9,Thursday,143.0,5415.0
2021-04-23 18:00:00,18,23,4,Friday,1916.0,4913.0
2021-08-17 13:00:00,13,17,8,Tuesday,3492.0,3692.0
2023-09-21 23:00:00,23,21,9,Thursday,1.0,7175.0
2021-04-23 21:00:00,21,23,4,Friday,5.0,6678.0
2021-08-17 14:00:00,14,17,8,Tuesday,3490.0,4128.0
2023-09-22 04:00:00,4,22,9,Friday,2.0,7047.0
2021-04-24 00:00:00,0,24,4,Saturday,3.0,8038.0
2021-08-17 16:00:00,16,17,8,Tuesday,2943.0,5077.0
2023-09-22 05:00:00,5,22,9,Friday,3.0,6777.0
2021-04-24 01:00:00,1,24,4,Saturday,2.0,7904.0
2021-08-17 21:00:00,21,17,8,Tuesday,5.0,3634.0
2023-09-22 06:00:00,6,22,9,Friday,4.0,6670.0
2021-04-24 05:00:00,5,24,4,Saturday,1.0,6984.0
2021-08-17 22:00:00,22,17,8,Tuesday,4.0,3205.0
2023-09-22 11:00:00,11,22,9,Friday,3974.0,6229.0
2021-04-24 16:00:00,16,24,4,Saturday,3807.0,4228.0
2021-08-18 00:00:00,0,18,8,Wednesday,3.0,2691.0
2023-09-22 16:00:00,16,22,9,Friday,4064.0,8867.0
2021-04-24 21:00:00,21,24,4,Saturday,3.0,7505.0
2021-08-18 05:00:00,5,18,8,Wednesday,1.0,2063.0
2023-09-23 10:00:00,10,23,9,Saturday,4047.0,1410.0
2021-04-25 01:00:00,1,25,4,Sunday,1.0,8550.0
2021-08-18 13:00:00,13,18,8,Wednesday,3115.0,2133.0
2023-09-23 14:00:00,14,23,9,Saturday,5495.0,2619.0
2021-04-25 07:00:00,7,25,4,Sunday,190.0,8554.0
2021-08-19 03:00:00,3,19,8,Thursday,2.0,1679.0
2023-09-23 18:00:00,18,23,9,Saturday,1474.0,1807.0
2021-04-25 09:00:00,9,25,4,Sunday,1705.0,7575.0
2021-08-19 08:00:00,8,19,8,Thursday,555.0,1066.0
2023-09-24 03:00:00,3,24,9,Sunday,1.0,2165.0
2021-04-25 12:00:00,12,25,4,Sunday,2972.0,7459.0
2021-08-19 09:00:00,9,19,8,Thursday,1286.0,1033.0
2023-09-24 05:00:00,5,24,9,Sunday,3.0,2840.0
2021-04-25 14:00:00,14,25,4,Sunday,2385.0,6444.0
2021-08-19 10:00:00,10,19,8,Thursday,1962.0,1091.0
2023-09-24 08:00:00,8,24,9,Sunday,782.0,3864.0
2021-04-25 16:00:00,16,25,4,Sunday,1980.0,8477.0
2021-08-19 17:00:00,17,19,8,Thursday,2048.0,1735.0
2023-09-24 10:00:00,10,24,9,Sunday,4783.0,2923.0
2021-04-25 22:00:00,22,25,4,Sunday,1.0,10411.0
2021-08-20 00:00:00,0,20,8,Friday,2.0,886.0
2023-09-25 10:00:00,10,25,9,Monday,4476.0,523.0
2021-04-26 02:00:00,2,26,4,Monday,1.0,9606.0
2021-08-20 02:00:00,2,20,8,Friday,2.0,746.0
2023-09-25 14:00:00,14,25,9,Monday,6573.0,181.0
2021-04-26 07:00:00,7,26,4,Monday,97.0,7964.0
2021-08-20 03:00:00,3,20,8,Friday,2.0,671.0
2023-09-25 20:00:00,20,25,9,Monday,3.0,304.0
2021-04-26 13:00:00,13,26,4,Monday,2326.0,7317.0
2021-08-20 10:00:00,10,20,8,Friday,3247.0,261.0
2023-09-26 01:00:00,1,26,9,Tuesday,1.0,1690.0
2021-04-26 20:00:00,20,26,4,Monday,39.0,5931.0
2021-08-20 22:00:00,22,20,8,Friday,4.0,1153.0
2023-09-26 03:00:00,3,26,9,Tuesday,1.0,1901.0
2021-04-26 22:00:00,22,26,4,Monday,1.0,6690.0
2021-08-21 02:00:00,2,21,8,Saturday,1.0,1420.0
2023-09-26 04:00:00,4,26,9,Tuesday,2.0,2029.0
2021-04-26 23:00:00,23,26,4,Monday,1.0,6569.0
2021-08-21 05:00:00,5,21,8,Saturday,1.0,1227.0
2023-09-26 08:00:00,8,26,9,Tuesday,705.0,3218.0
2021-04-27 04:00:00,4,27,4,Tuesday,1.0,4228.0
2021-08-21 11:00:00,11,21,8,Saturday,3629.0,517.0
2023-09-26 14:00:00,14,26,9,Tuesday,6287.0,620.0
2021-04-27 14:00:00,14,27,4,Tuesday,2832.0,426.0
2021-08-22 01:00:00,1,22,8,Sunday,1.0,2374.0
2023-09-26 19:00:00,19,26,9,Tuesday,136.0,804.0
2021-04-27 16:00:00,16,27,4,Tuesday,2187.0,316.0
2021-08-22 02:00:00,2,22,8,Sunday,1.0,2473.0
2023-09-26 23:00:00,23,26,9,Tuesday,1.0,853.0
2021-04-28 01:00:00,1,28,4,Wednesday,1.0,1703.0
2021-08-22 04:00:00,4,22,8,Sunday,2.0,2746.0
2023-09-27 04:00:00,4,27,9,Wednesday,2.0,487.0
2021-04-28 11:00:00,11,28,4,Wednesday,1664.0,725.0
2021-08-22 13:00:00,13,22,8,Sunday,3467.0,5054.0
2023-09-27 07:00:00,7,27,9,Wednesday,23.0,1486.0
2021-04-28 13:00:00,13,28,4,Wednesday,2345.0,1269.0
2021-08-22 15:00:00,15,22,8,Sunday,3354.0,5970.0
2023-09-27 09:00:00,9,27,9,Wednesday,2285.0,2414.0
2021-04-29 03:00:00,3,29,4,Thursday,1.0,2489.0
2021-08-23 01:00:00,1,23,8,Monday,2.0,2626.0
2023-09-27 11:00:00,11,27,9,Wednesday,5315.0,2049.0
2021-04-29 09:00:00,9,29,4,Thursday,832.0,2281.0
2021-08-23 08:00:00,8,23,8,Monday,748.0,2445.0
2023-09-27 15:00:00,15,27,9,Wednesday,4695.0,3887.0
2021-04-30 08:00:00,8,30,4,Friday,502.0,1104.0
2021-08-23 10:00:00,10,23,8,Monday,2955.0,2559.0
2023-09-27 17:00:00,17,27,9,Wednesday,1990.0,4476.0
2021-04-30 10:00:00,10,30,4,Friday,1794.0,653.0
2021-08-24 19:00:00,19,24,8,Tuesday,639.0,8260.0
2023-09-27 18:00:00,18,27,9,Wednesday,776.0,4795.0
2021-04-30 11:00:00,11,30,4,Friday,2154.0,475.0
2021-08-24 21:00:00,21,24,8,Tuesday,3.0,6865.0
2023-09-27 19:00:00,19,27,9,Wednesday,79.0,5561.0
2021-04-30 14:00:00,14,30,4,Friday,2357.0,482.0
2021-08-25 01:00:00,1,25,8,Wednesday,2.0,6140.0
2023-09-27 23:00:00,23,27,9,Wednesday,1.0,5471.0
2021-04-30 16:00:00,16,30,4,Friday,1754.0,586.0
2021-08-25 08:00:00,8,25,8,Wednesday,858.0,3751.0
2023-09-28 07:00:00,7,28,9,Thursday,19.0,1290.0
2021-04-30 19:00:00,19,30,4,Friday,379.0,798.0
2021-08-25 13:00:00,13,25,8,Wednesday,4799.0,5002.0
2023-09-28 18:00:00,18,28,9,Thursday,1180.0,2570.0
2021-05-01 00:00:00,0,1,5,Saturday,1.0,1597.0
2021-08-25 18:00:00,18,25,8,Wednesday,1765.0,4109.0
2023-09-29 00:00:00,0,29,9,Friday,1.0,6451.0
2021-05-01 01:00:00,1,1,5,Saturday,1.0,1572.0
2021-08-25 22:00:00,22,25,8,Wednesday,2.0,4485.0
2023-09-29 01:00:00,1,29,9,Friday,1.0,7326.0
2021-05-01 02:00:00,2,1,5,Saturday,1.0,1497.0
2021-08-26 02:00:00,2,26,8,Thursday,2.0,3112.0
2023-09-29 03:00:00,3,29,9,Friday,1.0,8289.0
2021-05-01 04:00:00,4,1,5,Saturday,1.0,1188.0
2021-08-26 03:00:00,3,26,8,Thursday,1.0,2578.0
2023-09-29 09:00:00,9,29,9,Friday,1995.0,7839.0
2021-05-01 08:00:00,8,1,5,Saturday,474.0,1246.0
2021-08-26 09:00:00,9,26,8,Thursday,2037.0,2218.0
2023-09-29 11:00:00,11,29,9,Friday,4608.0,7999.0
2021-05-01 17:00:00,17,1,5,Saturday,1617.0,2702.0
2021-08-26 12:00:00,12,26,8,Thursday,4450.0,3115.0
2023-09-29 15:00:00,15,29,9,Friday,4525.0,5536.0
2021-05-02 02:00:00,2,2,5,Sunday,1.0,2408.0
2021-08-26 21:00:00,21,26,8,Thursday,6.0,3690.0
2023-09-29 18:00:00,18,29,9,Friday,1009.0,2609.0
2021-05-02 07:00:00,7,2,5,Sunday,264.0,1245.0
2021-08-27 00:00:00,0,27,8,Friday,4.0,3735.0
2023-09-29 19:00:00,19,29,9,Friday,93.0,2142.0
2021-05-02 10:00:00,10,2,5,Sunday,3323.0,739.0
2021-08-27 01:00:00,1,27,8,Friday,3.0,3719.0
2023-09-29 22:00:00,22,29,9,Friday,1.0,1668.0
2021-05-02 16:00:00,16,2,5,Sunday,3081.0,1639.0
2021-08-27 04:00:00,4,27,8,Friday,2.0,3044.0
2023-09-29 23:00:00,23,29,9,Friday,1.0,1443.0
2021-05-02 17:00:00,17,2,5,Sunday,2456.0,1460.0
2021-08-27 17:00:00,17,27,8,Friday,2940.0,3888.0
2023-09-30 04:00:00,4,30,9,Saturday,1.0,719.0
2021-05-02 23:00:00,23,2,5,Sunday,1.0,823.0
2021-08-27 21:00:00,21,27,8,Friday,4.0,4133.0
2023-09-30 13:00:00,13,30,9,Saturday,6269.0,439.0
2021-05-03 00:00:00,0,3,5,Monday,1.0,745.0
2021-08-27 22:00:00,22,27,8,Friday,4.0,4438.0
2023-09-30 18:00:00,18,30,9,Saturday,1183.0,557.0
2021-05-03 02:00:00,2,3,5,Monday,1.0,590.0
2021-08-28 00:00:00,0,28,8,Saturday,3.0,4835.0
2023-09-30 21:00:00,21,30,9,Saturday,2.0,869.0
2021-05-03 04:00:00,4,3,5,Monday,1.0,608.0
2021-08-28 03:00:00,3,28,8,Saturday,2.0,4128.0
2023-09-30 23:00:00,23,30,9,Saturday,1.0,1285.0
2021-05-03 05:00:00,5,3,5,Monday,1.0,699.0
2021-08-28 06:00:00,6,28,8,Saturday,2.0,3636.0
2023-08-01 03:00:00,3,1,8,Tuesday,0.0,11009.0
2021-05-03 07:00:00,7,3,5,Monday,300.0,818.0
2021-08-28 14:00:00,14,28,8,Saturday,4550.0,4464.0
2023-08-01 10:00:00,10,1,8,Tuesday,3137.0,8160.0
2021-05-03 09:00:00,9,3,5,Monday,2575.0,537.0
2021-08-28 16:00:00,16,28,8,Saturday,3826.0,5391.0
2023-08-01 18:00:00,18,1,8,Tuesday,2495.0,9863.0
2021-05-03 13:00:00,13,3,5,Monday,4656.0,3733.0
2021-08-28 21:00:00,21,28,8,Saturday,5.0,4640.0
2023-08-01 20:00:00,20,1,8,Tuesday,268.0,7215.0
2021-05-03 14:00:00,14,3,5,Monday,4665.0,4555.0
2021-08-29 05:00:00,5,29,8,Sunday,2.0,3656.0
2023-08-01 21:00:00,21,1,8,Tuesday,9.0,6749.0
2021-05-03 18:00:00,18,3,5,Monday,2059.0,8204.0
2021-08-29 09:00:00,9,29,8,Sunday,1949.0,2163.0
2023-08-01 23:00:00,23,1,8,Tuesday,0.0,7607.0
2021-05-04 13:00:00,13,4,5,Tuesday,3583.0,11743.0
2021-08-29 21:00:00,21,29,8,Sunday,5.0,3242.0
2023-08-02 08:00:00,8,2,8,Wednesday,1114.0,14271.0
2021-05-04 16:00:00,16,4,5,Tuesday,2640.0,10777.0
2021-08-30 00:00:00,0,30,8,Monday,3.0,3104.0
2023-08-02 15:00:00,15,2,8,Wednesday,5076.0,15301.0
2021-05-05 19:00:00,19,5,5,Wednesday,690.0,6367.0
2021-08-30 01:00:00,1,30,8,Monday,3.0,2927.0
2023-08-02 16:00:00,16,2,8,Wednesday,4448.0,15612.0
2021-05-05 21:00:00,21,5,5,Wednesday,3.0,4147.0
2021-08-30 12:00:00,12,30,8,Monday,4068.0,3681.0
2023-08-02 22:00:00,22,2,8,Wednesday,1.0,15699.0
2021-05-06 03:00:00,3,6,5,Thursday,1.0,3086.0
2021-08-30 20:00:00,20,30,8,Monday,45.0,5081.0
2023-08-03 06:00:00,6,3,8,Thursday,12.0,11983.0
2021-05-06 04:00:00,4,6,5,Thursday,1.0,2887.0
2021-08-31 01:00:00,1,31,8,Tuesday,2.0,4072.0
2023-08-03 12:00:00,12,3,8,Thursday,4716.0,8589.0
2021-05-06 06:00:00,6,6,5,Thursday,10.0,2646.0
2021-08-31 05:00:00,5,31,8,Tuesday,2.0,3216.0
2023-08-03 13:00:00,13,3,8,Thursday,4996.0,8321.0
2021-05-06 09:00:00,9,6,5,Thursday,1236.0,3321.0
2021-08-31 14:00:00,14,31,8,Tuesday,4562.0,3840.0
2023-08-03 20:00:00,20,3,8,Thursday,257.0,4442.0
2021-05-06 15:00:00,15,6,5,Thursday,2278.0,6247.0
2021-08-31 20:00:00,20,31,8,Tuesday,43.0,4690.0
2023-08-04 11:00:00,11,4,8,Friday,4444.0,3337.0
2021-05-06 20:00:00,20,6,5,Thursday,75.0,4326.0
2021-09-01 11:00:00,11,1,9,Wednesday,4025.0,4895.0
2023-08-04 18:00:00,18,4,8,Friday,2597.0,4784.0
2021-05-07 01:00:00,1,7,5,Friday,2.0,2873.0
2021-09-01 12:00:00,12,1,9,Wednesday,4429.0,5351.0
2023-08-04 23:00:00,23,4,8,Friday,0.0,3716.0
2021-05-07 04:00:00,4,7,5,Friday,1.0,3872.0
2021-09-01 21:00:00,21,1,9,Wednesday,2.0,6945.0
2023-08-05 01:00:00,1,5,8,Saturday,0.0,3093.0
2021-05-07 12:00:00,12,7,5,Friday,3357.0,2187.0
2021-09-01 22:00:00,22,1,9,Wednesday,1.0,6893.0
2023-08-05 06:00:00,6,5,8,Saturday,16.0,2813.0
2021-05-07 16:00:00,16,7,5,Friday,3061.0,1691.0
2021-09-01 23:00:00,23,1,9,Wednesday,1.0,6743.0
2023-08-05 14:00:00,14,5,8,Saturday,5286.0,12106.0
2021-05-08 00:00:00,0,8,5,Saturday,2.0,1683.0
2021-09-02 00:00:00,0,2,9,Thursday,1.0,6530.0
2023-08-05 17:00:00,17,5,8,Saturday,3021.0,14817.0
2021-05-08 04:00:00,4,8,5,Saturday,1.0,4589.0
2021-09-02 10:00:00,10,2,9,Thursday,2176.0,3928.0
2023-08-05 19:00:00,19,5,8,Saturday,954.0,14730.0
2021-05-08 16:00:00,16,8,5,Saturday,3681.0,8493.0
2021-09-02 21:00:00,21,2,9,Thursday,2.0,5091.0
2023-08-06 01:00:00,1,6,8,Sunday,0.0,13775.0
2021-05-08 19:00:00,19,8,5,Saturday,787.0,5519.0
2021-09-03 01:00:00,1,3,9,Friday,2.0,3554.0
2023-08-06 09:00:00,9,6,8,Sunday,2588.0,11647.0
2021-05-08 20:00:00,20,8,5,Saturday,167.0,4386.0
2021-09-03 09:00:00,9,3,9,Friday,1046.0,1054.0
2023-08-06 13:00:00,13,6,8,Sunday,5728.0,11754.0
2021-05-09 00:00:00,0,9,5,Sunday,2.0,6740.0
2021-09-03 18:00:00,18,3,9,Friday,1026.0,721.0
2023-08-06 16:00:00,16,6,8,Sunday,5081.0,11666.0
2021-05-09 05:00:00,5,9,5,Sunday,1.0,8578.0
2021-09-03 21:00:00,21,3,9,Friday,3.0,1656.0
2023-08-06 17:00:00,17,6,8,Sunday,4183.0,10911.0
2021-05-09 07:00:00,7,9,5,Sunday,311.0,8542.0
2021-09-03 23:00:00,23,3,9,Friday,2.0,1443.0
2023-08-06 18:00:00,18,6,8,Sunday,2907.0,10078.0
